,model,nrbf,opttype,gpscaler,runidx,gainmse,tlength,runtime,posmse,poscorr,wtcorr,wtmse
935,pvi,20,second,3,3,0.007970768200780663,617,9.513882875442505,0.0036480640447796525,0.999026554672158,0.9971716770962661,0.000626194510097343
936,pvi,20,second,3,1,0.4570505441633291,236,4.178936719894409,0.010152577349870545,0.9895936637993874,0.9771803650912093,0.009597785543470997
937,pvi,20,second,3,2,0.29565287056934825,236,4.195761203765869,0.06486480250905496,0.9119489397676597,0.8253701679846811,0.07571846872555173
938,pvi,20,second,3,3,1.0486020342570108,236,2.5217092037200928,0.2675734930513841,0.7745571391547644,-0.05899827038323523,0.3336511135049555
939,pvi,20,second,3,1,4.950544742040091,70,2.3055639266967773,0.001410266436882529,0.9966675949265027,0.9561460005415217,0.02528530238906872
940,pvi,20,second,3,2,0.11562118370363088,70,1.6321570873260498,0.00017531338667871996,0.9992630405799815,0.968554833390287,0.003752150439216822
941,pvi,20,second,3,3,21.647235060805638,70,2.4718897342681885,0.005089567756375901,0.9835311600308516,0.8814330194769441,0.05970926760393012
942,pvi,20,second,3,1,0.06584441171689731,78,1.9055230617523193,0.00013609321941972696,0.9992310968112362,0.9913379969739984,0.001886355209517858
943,pvi,20,second,3,2,0.2824685569623685,78,2.0048840045928955,0.01733331732922901,0.8507808055656847,0.7392217438887667,0.09925331169650609
944,pvi,20,second,3,3,0.5277015351036655,78,7.690576076507568,0.0015194889180154855,0.9935867472330571,0.9581678437529979,0.006274072142608638
945,pvi,20,second,3,1,2.5053644423158405,127,3.575327157974243,0.01041543555027823,0.9920613864831012,0.9139613862273562,0.023985362443663765
946,pvi,20,second,3,2,0.40062211702145495,127,2.1562061309814453,0.003547768028270688,0.9933584357585777,0.9730212076457291,0.0051153314490626975
947,pvi,20,second,3,3,0.9446190353443229,127,2.0746102333068848,0.0046735601760631755,0.9846250115180972,0.9625609713100749,0.009054710340566194
948,pvi,20,second,3,1,0.4994496080537873,145,3.1677651405334473,0.007844473212561055,0.9895519776417709,0.5026427899198103,0.10875811322289615
949,pvi,20,second,3,2,2.9253496490858484,145,1.453866958618164,0.03830637650483674,0.9754611171718423,0.5205026181457808,0.1931573585830607
950,pvi,20,second,3,3,1.196217430701409,145,2.942669630050659,0.006451803583259177,0.9969261782626755,0.76199994806118,0.019616409990832015
951,pvi,20,second,3,1,0.10470789745198344,133,3.6727631092071533,0.00027849982115161657,0.9995803006260118,0.989128835918889,0.0017252382933639683
952,pvi,20,second,3,2,0.6321996686014013,133,2.5756378173828125,0.004236119193736455,0.9938082007872494,0.8256515426394303,0.026240504444529862
953,pvi,20,second,3,3,0.19287199767497673,133,3.9162449836730957,0.003826403526271049,0.9918234717105954,0.8947957351413809,0.016666120416490557
954,pvi,20,second,3,1,1.7597647668961411,161,3.168776035308838,0.03632360810031023,0.9441077169763575,0.9327511268523477,0.02016989924933961
955,pvi,20,second,3,2,0.24073459986796722,161,3.0671448707580566,0.01147628380694249,0.9946325915853451,0.9756172958618767,0.004818450812477076
956,pvi,20,second,3,3,0.7589706789003482,161,3.109576940536499,0.1234020980986679,0.9785195638344539,0.8094078423033525,0.07084290682428324
957,pvi,20,second,3,1,0.7507472339194564,291,8.655410051345825,0.763068873632012,-0.06629166361743344,0.3036164350254134,0.18973327262442322
958,pvi,20,second,3,2,19.85383466406812,291,2.0238471031188965,0.5229256539034184,0.7120795383626068,0.1483497610947802,0.2616817378623748
959,pvi,20,second,3,3,79.94502693536545,291,11.98825192451477,1.072173527030763,-0.04801648102405208,-0.5325608277083039,0.30581422941285064
960,pvi,20,second,8,1,0.7871711170984725,564,5.498666048049927,0.013728042045500528,0.9776422923973104,0.9841790819096431,0.0062390382876902776
961,pvi,20,second,8,2,4.152311268026616,564,12.976172924041748,9.63565558653394,0.3302320225675827,0.292735394178203,0.2552026271103581
962,pvi,20,second,8,3,395.45557536599586,564,32.3413507938385,1.0949673137417615,-0.1678099319854554,-0.36560048333886613,0.33646232874692217
963,pvi,20,second,8,1,18.041153773975434,617,4.78898286819458,1.7766061762789838,0.1526243302490365,-0.6119569177647692,0.5327197246501448
964,pvi,20,second,8,2,248.2012957830178,617,28.631669998168945,5.5136553467085205,-0.7248993646853744,-0.8592236330782792,0.6337967217805782
965,pvi,20,second,8,3,144.21333755721176,617,8.998090982437134,0.9517358424256975,0.36939103041198273,0.687089792532149,0.10715936185899073
966,pvi,20,second,8,1,1.0073580715165542,236,3.4865410327911377,0.16254127121503806,0.7715664683588546,0.5106808343992142,0.18061213938949341
967,pvi,20,second,8,2,0.4747211012873989,236,3.611128091812134,0.18078579774507877,0.8716355268368121,0.037593445539329653,0.2933272265103635
968,pvi,20,second,8,3,0.2849453973860596,236,3.4435670375823975,0.00032334235855781274,0.9990417191833804,0.9637005996886427,0.006157307143696398
969,pvi,20,second,8,1,47.17122187831543,70,2.062082052230835,0.004443345812132396,0.9896387056452123,0.8182620770125638,0.07687563154759795
970,pvi,20,second,8,2,4.678167033833488,70,2.3420119285583496,0.027292911651150498,0.9612230969816848,-0.043546608975239855,0.2684210343558139
971,pvi,20,second,8,3,0.30532328656148544,70,1.8727309703826904,0.00036547162435203326,0.9994909601749237,0.7395042566126773,0.0307216920177515
972,pvi,20,second,8,1,1.5148969035322903,78,1.7817330360412598,0.0024661376868053055,0.9834850205749343,0.2794823567304845,0.08381688840201225
973,pvi,20,second,8,2,46.61988682407796,78,1.2728571891784668,0.0021328409483485173,0.9680472360529894,0.7121403323992179,0.12348480017995829
974,pvi,20,second,8,3,3.5174964360608487,78,1.4401352405548096,0.025862902402263133,0.7770598825435029,0.5267361036111026,0.1846837173663482
975,pvi,20,second,8,1,86.54937732904676,127,2.9500832557678223,0.019681440838886434,0.9610288318299751,0.8235762542372235,0.06481328340231567
976,pvi,20,second,8,2,52.9321941532358,127,3.633877992630005,0.05669714841597469,0.8336375691093998,0.6956189808907425,0.07307531274249761
977,pvi,20,second,8,3,5.811512005388029,127,2.6711621284484863,0.016380903113014388,0.9893576431583533,0.8741488759260417,0.019425856148080553
978,pvi,20,second,8,1,312.938280327385,145,4.316209077835083,0.019874687283608396,0.9977159968242282,0.6322176642348356,0.12021307440260101
979,pvi,20,second,8,2,237.98844765514934,145,2.6972951889038086,0.004049471843544986,0.996538116370569,0.7703464783899402,0.07450953845922244
980,pvi,20,second,8,3,8.328202048817227,145,2.3423240184783936,0.007960662044650194,0.993450264214182,0.8254862878198181,0.08023814890801102
981,pvi,20,second,8,1,0.6446590946684853,133,3.2524497509002686,0.0015923635973850514,0.9964759209485283,0.9073009845540224,0.018602221436480996
982,pvi,20,second,8,2,0.20093245830128148,133,2.9063000679016113,3.902500606004145e-05,0.9999472615589031,0.9825908506608974,0.004645529525645374
983,pvi,20,second,8,3,5.145548694970252,133,1.685546875,0.031843978355045245,0.9670887124287695,0.24965221499992435,0.2523097361739992
984,pvi,20,second,8,1,5.258932787580325,161,1.5128519535064697,0.10584303312557584,0.7474867871505296,0.8433246517587426,0.07319266113393948
985,pvi,20,second,8,2,13.664315254067224,161,2.405724048614502,0.051954079157513704,0.9070730255419256,0.8822527609333618,0.04624175561024305
986,pvi,20,second,8,3,9.207523979500836,161,8.383546113967896,0.12409764477908465,0.8657100547296541,0.5828624977362002,0.16686030073940497
987,pvi,20,second,8,1,10.09362280199168,291,4.988797903060913,1.4646059249104926,0.10603618762592334,0.3395767762881732,0.26940353371509373
988,pvi,20,second,8,2,9.785565966364187,291,5.651504039764404,0.2218628746928195,0.7884494557363952,0.08629322409636081,0.136668630587788
989,pvi,20,second,8,3,0.6271470147403545,291,6.144587993621826,0.29237487483787394,0.8578285629892083,0.9566902937217483,0.03081454890905529
990,pvi,30,second,1,1,0.022807679241679174,564,7.95458197593689,0.0014604763571618514,0.9974205308980509,0.9953033563819084,0.00044799402620946863
991,pvi,30,second,1,2,5.287405612202067,564,2.822312116622925,0.9474840002163072,0.4579818740427603,0.5296709837654372,0.18031736209135607
992,pvi,30,second,1,3,0.0039679082727210185,564,13.390454053878784,0.0004560108641053953,0.9992355035305885,0.9960973803768775,0.0005090555079422751
993,pvi,30,second,1,1,0.08318424387429303,617,17.901355981826782,0.046102099358512665,0.9839718764321773,0.9833447965155483,0.002728706043424053
994,pvi,30,second,1,2,0.25306262035351823,617,15.781773805618286,0.005439077995133064,0.9909565257819867,0.975261383921294,0.001757140042214761
995,pvi,30,second,1,3,4.852167464838878,617,3.0656509399414062,1.119524594145075,0.3646359281929773,0.21861171294341736,0.26804363865386016
996,pvi,30,second,1,1,0.0006646154835244816,236,4.859558820724487,9.051241045401378e-05,0.9999653292560562,0.9995964922468898,0.00014683886837244545
997,pvi,30,second,1,2,4.431265672275589,236,1.7702350616455078,0.04241132433581141,0.9576333750823876,0.8279815182162653,0.08914777565950893
998,pvi,30,second,1,3,146.3640771518684,236,4.633958101272583,0.022616190631158595,0.9919771629983752,0.9324051612806377,0.04754699396352164
999,pvi,30,second,1,1,5.598123652243012,70,1.35896897315979,0.012820893633998508,0.960082616321858,0.9140199084009414,0.0849119312704894
1000,pvi,30,second,1,2,0.08500928809743562,70,1.9995193481445312,0.0005303759277256636,0.9988412848240155,0.9537049956456292,0.010111208446841845
1001,pvi,30,second,1,3,0.2574296381990564,70,2.0007998943328857,0.002038825299949298,0.994570155748485,0.7891164287219498,0.013575345196006495
1002,pvi,30,second,1,1,0.02277017806719155,78,1.7974159717559814,7.581904365867189e-05,0.9996397578178494,0.9991341067979608,0.0003002428060821438
1003,pvi,30,second,1,2,0.005408306464215189,78,2.0881950855255127,0.00010109457517874485,0.9997712548415046,0.9935201962732482,0.0014523369699692447
1004,pvi,30,second,1,3,247.51389691549048,78,1.996061086654663,0.0033428046444098736,0.9960621058380702,0.9667075578034315,0.035020135015067004
1005,pvi,30,second,1,1,23.996418408645322,127,2.3470520973205566,0.0015143864866590151,0.9988595846402567,0.9922599740528751,0.008721973466525897
1006,pvi,30,second,1,2,0.05124627333476542,127,6.080813884735107,0.0009564197948078012,0.9982615536617818,0.9943231089937108,0.0013270898383998307
1007,pvi,30,second,1,3,1.1183132623056249,127,4.357006788253784,0.015012471047210743,0.9744567379702196,0.7112105551494989,0.02659324033614614
1008,pvi,30,second,1,1,38.41838457874179,145,4.594216346740723,0.02052294085671981,0.9910852991897661,-0.188147771110846,0.2053325748723162
1009,pvi,30,second,1,2,0.005181889861057331,145,3.570017099380493,3.9923487011151916e-05,0.9999805886979646,0.9992145883641974,0.00026564184808495686
1010,pvi,30,second,1,3,295.58966440412115,145,3.9244091510772705,0.021032338375041374,0.9856344896675869,0.15473342433261167,0.23241682510929465
1011,pvi,30,second,1,1,0.0031027836486010644,133,2.7976739406585693,1.6004132469925445e-05,0.9999823352914865,0.9986784439198336,0.00027272959004385604
1012,pvi,30,second,1,2,155.71575368034937,133,3.5867550373077393,0.015302407798157454,0.9801205442796922,0.6833040521073834,0.12404941329851006
1013,pvi,30,second,1,3,10.425859590250633,133,6.1328887939453125,0.04979070311289993,0.9519406842302716,-0.07745273072423199,0.2719281580988712
1014,pvi,30,second,1,1,0.060220052569808856,161,2.657406806945801,0.0030140371517357826,0.9992882224264108,0.9965673546747277,0.003173113925010768
1015,pvi,30,second,1,2,1.4317043691459606,161,5.273247957229614,0.008445523846571516,0.996622982660355,0.9795821313963015,0.01398084391224276
1016,pvi,30,second,1,3,4.732369737095306,161,3.5515449047088623,0.19490123430212658,0.8845878208312714,0.3505473167736418,0.08302025259568212
1017,pvi,30,second,1,1,0.006162532803362101,291,3.482072114944458,0.00010916959614549373,0.9993548081882467,0.9999089892520563,6.539582092150614e-05
1018,pvi,30,second,1,2,0.0071336671120467736,291,3.177577018737793,0.0006285658510094264,0.9987477715131047,0.9994010012890994,0.00041840474489494617
1019,pvi,30,second,1,3,0.007464900856350934,291,8.844018936157227,0.005094744691195262,0.9897407577492017,0.9868036694678267,0.0022974575376801705
1020,pvi,30,second,3,1,0.3270478151336137,564,8.363993883132935,0.16827995007298086,0.8156731036553874,0.7258045578992239,0.06141590989557791
1021,pvi,30,second,3,2,4.640077171780406,564,10.011806011199951,0.7819553086331018,0.2516688850680023,0.4575073716513651,0.10147415816533131
1022,pvi,30,second,3,3,8.282849555598377,564,12.792524099349976,6.09761080384316,0.48426742707738907,0.8089828576365361,0.04301733878929375
1023,pvi,30,second,3,1,4.045919496557235,617,13.817039966583252,3.2499938923423453,0.10016903339578906,-0.329391943490685,0.36820505876235204
1024,pvi,30,second,3,2,0.006292442881880804,617,25.948853969573975,0.000792779544740583,0.9996676174501302,0.9992232551957576,0.00015185271753580427
1025,pvi,30,second,3,3,5.350525946320629,617,4.589635133743286,2.0519027733259065,0.21086278038519202,0.15373106368985678,0.2665929097985409
1026,pvi,30,second,3,1,16.732971174353228,236,2.0244717597961426,0.1895450212553247,0.9436247384270616,-0.2960728251185262,0.3948115991590251
1027,pvi,30,second,3,2,168.78906406233625,236,12.08715009689331,0.10119539855870262,0.8682669518944184,-0.04718837616577685,0.20980884185714843
1028,pvi,30,second,3,3,56.69523174513983,236,4.350434064865112,0.051553295927522114,0.9199333584371353,0.2860148314278507,0.14160596423114236
1029,pvi,30,second,3,1,15.170352910415032,70,1.711143970489502,0.015338542948834782,0.9796261387155191,0.386467809415227,0.14612800351026758
1030,pvi,30,second,3,2,10.686298908321703,70,1.278897762298584,0.014507528940338342,0.9400422272463135,-0.20622767279627008,0.3913740629516437
1031,pvi,30,second,3,3,21.937279984997122,70,2.5203380584716797,0.05106711142157612,0.846411832700074,-0.6042831848149528,0.38318464693983845
1032,pvi,30,second,3,1,1.7364360690461595,78,1.6353821754455566,0.002315020922289488,0.9908161957409486,0.21140284625964134,0.0715355856807199
1033,pvi,30,second,3,2,10.802462684503105,78,1.2384040355682373,0.04058713569973327,0.8493152044004659,-0.40377864836025246,0.5108459027290998
1034,pvi,30,second,3,3,0.05324563913789754,78,1.7733092308044434,2.9950043914491492e-05,0.9998232877174685,0.9957510180778246,0.0009713436417327658
1035,pvi,30,second,3,1,358.3357563369518,127,3.119292974472046,0.1563358951777196,0.7790587067337994,0.21681586992701904,0.23103461824040777
1036,pvi,30,second,3,2,0.10152132742088767,127,2.6288809776306152,0.0019044825486687308,0.9974323220412818,0.9882326241012569,0.002227252913771203
1037,pvi,30,second,3,3,4.479785368539296,127,1.6341049671173096,0.06363354350343829,0.760034022161991,0.4450727235327533,0.2055840130817627
1038,pvi,30,second,3,1,25.033892856819943,145,5.2014288902282715,0.00350104861479263,0.9961418737745829,0.5265164321672071,0.1918618344249016
1039,pvi,30,second,3,2,0.0016953584141366055,145,2.8069028854370117,9.896748493488367e-06,0.9999985146146774,0.9980116926211452,0.0004969873438423438
1040,pvi,30,second,3,3,13.229049064126036,145,2.012280225753784,0.012152763051936145,0.9940176432980735,0.12101626811516097,0.3046198527019944
1041,pvi,30,second,3,1,0.011655648697461744,133,3.17474102973938,0.0002513245468512669,0.9991180000866734,0.9950710379838119,0.0010299793938521019
1042,pvi,30,second,3,2,0.00822770939297831,133,2.571639060974121,0.0002621140708785537,0.9997696767186504,0.993310982000631,0.0010952708339013275
1043,pvi,30,second,3,3,0.07751796457516129,133,2.538020133972168,0.0006862304210957067,0.9996614404866938,0.9911512619992839,0.0021133710330197447
1044,pvi,30,second,3,1,0.00015275970614856164,161,3.9563851356506348,4.452329588955362e-06,0.9999974907639385,0.999705094458799,4.040446197190707e-05
1045,pvi,30,second,3,2,19.003793922224798,161,1.5321509838104248,0.06502667406202255,0.9094245257829716,0.5583262827297517,0.1784755698768753
1046,pvi,30,second,3,3,4.759289384874877,161,1.8664510250091553,0.6708422330640977,0.8655602729178561,-0.22725835906075662,0.37285228705922807
1047,pvi,30,second,3,1,0.024613251829057794,291,12.119767189025879,0.003898277446521032,0.9983383099265369,0.9914187661744515,0.0021416801534848
1048,pvi,30,second,3,2,0.003549320910635461,291,7.598372220993042,0.00032001170704177624,0.9998843652220029,0.999114970278696,0.00022139768440621114
1049,pvi,30,second,3,3,0.31546874729754265,291,5.179587125778198,0.04809965743179053,0.9490128151618534,0.7518507811860191,0.02247658295509533
1050,pvi,30,second,8,1,17.77989839036484,564,12.53206181526184,0.9452211865443637,0.16637556020752756,0.45439349044489524,0.11783677935672372
1051,pvi,30,second,8,2,6.697580964934192,564,4.782833814620972,3.7622719454175724,0.5862657943494125,-0.7637327200350238,0.5807179004700451
1052,pvi,30,second,8,3,6.337551300070342,564,5.10362982749939,1.494647971776842,0.08778090225473292,-0.8404943233277973,0.7890811942950808
1053,pvi,30,second,8,1,32.84599264849854,617,4.012282848358154,0.37867688645181646,0.8381607356746869,0.8553361890126074,0.0677863078865665
1054,pvi,30,second,8,2,16.567120916235854,617,3.694957733154297,1.2628383327107888,0.5825604800382638,0.7163892126686388,0.12272497179659118
1055,pvi,30,second,8,3,33.122603934839134,617,21.304595947265625,2.9451106160309193,-0.18726592649747262,-0.36551835769049573,0.3561997743739381
1056,pvi,30,second,8,1,2.7876864075604946,236,2.336642026901245,0.04324271432610439,0.8895537484244318,0.7922467778588427,0.09318745548227188
1057,pvi,30,second,8,2,0.9254549164943979,236,2.674283027648926,0.005498325546794283,0.9921570547289392,0.9477649585798167,0.013515188420593221
1058,pvi,30,second,8,3,0.14490100916480983,236,2.6185810565948486,0.0002321894268704749,0.9996712745192776,0.9957528838174913,0.0015830591903244523
1059,pvi,30,second,8,1,0.0014878272745288896,70,1.5507590770721436,2.9943375956277585e-06,0.9999876022709225,0.9974370250216553,0.0008843545857827369
1060,pvi,30,second,8,2,4.432393235592833,70,1.319537878036499,0.002798902907449893,0.991651458842525,0.7525428011838923,0.10842530904743124
1061,pvi,30,second,8,3,8.184845983985069,70,1.6325078010559082,0.0013574369642566492,0.9958391732813981,0.47656279696013226,0.06823535668923049
1062,pvi,30,second,8,1,4.861535976389413,78,1.3299589157104492,0.006113813793560088,0.9707894160826886,0.8401880202979773,0.07367724006145002
1063,pvi,30,second,8,2,4.245269784363135,78,1.55269193649292,0.00045880649152475484,0.9965230815731022,0.9874283341041625,0.004163780075463939
1064,pvi,30,second,8,3,48.26999261769834,78,3.6943600177764893,0.0025775839908984094,0.9696684089647857,0.9120010894953547,0.034594308283309325
1065,pvi,30,second,8,1,36.375925366593414,127,1.5553359985351562,0.05903127675999602,0.9256630762681515,0.6660775321856284,0.13986830730157498
1066,pvi,30,second,8,2,2.1332629929223526,127,2.871021032333374,0.012583438894788461,0.9827536707572188,0.9229854080777832,0.01736840170814244
1067,pvi,30,second,8,3,4.70808348190985,127,1.4660089015960693,0.03946471740411449,0.8856288243357217,0.6645944284645735,0.1405363247998327
1068,pvi,30,second,8,1,2.492598437168603,145,1.6526060104370117,0.018089434648921158,0.9982183892916497,0.8751603731344828,0.05936456313720521
1069,pvi,30,second,8,2,4.1009015130330315,145,2.949510335922241,0.007242320726542038,0.9977282616632087,0.7249158239553284,0.11461546493153563
1070,pvi,30,second,8,3,8.252920540759474,145,4.583367109298706,0.0157940219518317,0.990046962688789,0.7181611110272811,0.11101274089751231
1071,pvi,30,second,8,1,31.04539229137677,133,8.511744022369385,0.0047559964771263065,0.9938554673667305,0.7379637959606897,0.11386988650672733
1072,pvi,30,second,8,2,0.0047251349192244255,133,3.5720980167388916,0.00023939638794841114,0.999658538836007,0.9796292727942262,0.006637487485055743
1073,pvi,30,second,8,3,5.191118890522807,133,2.6665761470794678,0.0028254831280564363,0.9970390794312955,0.921828521429594,0.025350359730159065
1074,pvi,30,second,8,1,0.5633854947165083,161,1.8535199165344238,0.0026649651226346954,0.993375490989066,0.9910942905601492,0.0023325082566564084
1075,pvi,30,second,8,2,3.8883161068334204,161,1.8213160037994385,1.196498814652398,0.565122783636703,-0.21062617580021217,0.36099123813181155
1076,pvi,30,second,8,3,10.824015156179977,161,1.8589239120483398,1.0925905779580114,0.6170393533792169,-0.7844046451621008,0.7198382523332861
1077,pvi,30,second,8,1,7.060315985573524,291,3.7416629791259766,0.22285916942446557,0.8928922580790296,0.4917744746554304,0.15194973285440155
1078,pvi,30,second,8,2,2.474996789103352,291,7.096487283706665,0.03999026813447631,0.980589549364333,0.9498937672471398,0.015458405066353221
1079,pvi,30,second,8,3,14.655790078707291,291,2.0259339809417725,1.4698457006744308,-0.12306889333953806,-0.6969489269004707,0.6305828320516007
1080,pif,15,second,1,1,2.002082187910396,564,9.895660161972046,4.3804781522642875,0.7597231052341726,-0.5637769248430183,0.39825414486290395
1081,pif,15,second,1,2,0.7960692709692649,564,12.494641780853271,0.0066610360206983115,0.9997824294909612,0.9937547947891696,0.0012663537813498661
1082,pif,15,second,1,3,3.3968947566012795,564,14.632767915725708,31.250366176436277,-0.1346561014608101,-0.6177867770914548,0.35138640544318206
1083,pif,15,second,1,1,500.67632539091227,617,32.28395915031433,21.475788763495714,0.48579628420441123,0.5662426016565079,0.1551215569093731
1084,pif,15,second,1,2,10.392693143170467,617,12.082276821136475,2.80366732787736,0.8198859698125066,0.6529027091902053,0.10261316223519856
1085,pif,15,second,1,3,3.1526861108578896,617,55.549880266189575,18.59539539849439,0.8502972568581585,0.6420495657253019,0.11943800441887258
1086,pif,15,second,1,1,2.5936787600199045,236,4.32492208480835,0.05473006643875166,0.9884175572177584,0.7591592933548797,0.038307051756288436
1087,pif,15,second,1,2,7.672726391862131,236,4.929484128952026,0.003759068316722578,0.9991882914779756,0.9191743416443483,0.006409696293489629
1088,pif,15,second,1,3,26.17533885794245,236,1.7352931499481201,1.1098209702606519,0.8626413940800886,-0.6802906905026287,0.5264770615956909
1089,pif,15,second,1,1,0.5856060192921192,70,2.362294912338257,3.053956970752363e-05,0.9999442417169923,0.9997793629735318,0.00017035826959328125
1090,pif,15,second,1,2,421.27565865517244,70,2.1034932136535645,0.035681354458316904,0.9402632736885731,0.6538223786305253,0.13729571456025705
1091,pif,15,second,1,3,2.7608760945812314,70,2.3670809268951416,0.00016837105163121675,0.999854264954547,0.9990620425450233,0.0005416110698155884
1092,pif,15,second,1,1,1.0358604315008948,78,2.0466561317443848,1.0369542233434277e-05,0.9999781942186079,0.9990780135727807,0.00030780073095323533
1093,pif,15,second,1,2,1.1267555419748911,78,2.2860701084136963,0.0011814345602590536,0.997933422230157,0.9908998097796914,0.0019660853707064874
1094,pif,15,second,1,3,4.012741610292117,78,1.9935801029205322,0.0030311350205852647,0.9983519101053021,0.9891288485477655,0.01025326877278622
1095,pif,15,second,1,1,0.3319490065884399,127,2.4691529273986816,0.00022345692678263818,0.9998897978481635,0.9937042667311831,0.002357919188771383
1096,pif,15,second,1,2,2.4770591817836274,127,1.9490129947662354,0.025654254174105537,0.9919710753945784,0.737657003309394,0.018912540853742717
1097,pif,15,second,1,3,5.847277897435885,127,1.36669921875,0.46615300783498825,0.8364776099501035,0.002087154958716278,0.39374645025708843
1098,pif,15,second,1,1,6.928260302589045,145,1.806386947631836,0.10830721193302023,0.9521940320440994,-0.15947611920083113,0.3151888522983803
1099,pif,15,second,1,2,11.741171398523775,145,1.7534441947937012,0.07869297772061241,0.9818595954304988,0.19140420325363217,0.3027833211457359
1100,pif,15,second,1,3,199.60381593272606,145,3.3039190769195557,0.003720124407035405,0.9980032618989115,0.9610137417855213,0.026188951656256853
1101,pif,15,second,1,1,4.807384796037695,133,1.4810850620269775,0.24282774707744875,0.8941472306335201,-0.3995364951076674,0.3500192815402037
1102,pif,15,second,1,2,1.7938361506507337,133,2.14459490776062,0.0037589875022666845,0.9983597288142296,0.9079401171210846,0.021908451146154473
1103,pif,15,second,1,3,7.189020565687567,133,1.7356162071228027,0.3620880134166483,0.8269406730112585,0.021029337352338966,0.27988537380223033
1104,pif,15,second,1,1,5.223881148181858,161,4.224139213562012,0.278161652433424,0.9555211354933627,0.29594464983792473,0.17518487478570097
1105,pif,15,second,1,2,2.619612194661796,161,6.6774609088897705,0.000948522744241256,0.9999181818897661,0.9988752484866483,0.00038012049194357004
1106,pif,15,second,1,3,191.61425548450418,161,3.1312968730926514,0.03580022460749723,0.9949574281658411,0.9795750229162355,0.01530306251236176
1107,pif,15,second,1,1,31.06848552587783,291,1.9591188430786133,2.066179036904759,0.518322238830952,-0.8468642029712369,0.5905488190846815
1108,pif,15,second,1,2,4.634735782549743,291,1.857017993927002,1.5912225763284458,0.8058284014188638,0.1427428401412982,0.2607355795207304
1109,pif,15,second,1,3,2.0714087100811205,291,4.674278259277344,0.024508369572267128,0.992858016562921,0.8202466902399476,0.010688820259253575
1110,pif,15,second,3,1,0.9859282916062515,564,30.528239011764526,1.5360586326425785,0.9295346817731275,0.43088135135424765,0.10875560243232697
1111,pif,15,second,3,2,4.232190536219908,564,17.56736993789673,5.976818860322339,0.8713758529756978,0.7843627087764931,0.06289852302687471
1112,pif,15,second,3,3,2.0724156497692037,564,2.612285852432251,64.73642220598352,0.6424701619337521,-0.006764764811738804,0.3016853051420701
1113,pif,15,second,3,1,9.399895763654529,617,19.87057590484619,67.91073755307569,0.23126867596946712,0.49226519701204474,0.12393943069579651
1114,pif,15,second,3,2,2.6901036413487014,617,26.458576917648315,96.21018234495128,0.21292632199166167,-0.6901610380668607,0.4622342616776709
1115,pif,15,second,3,3,5.386433101722808,617,3.612076759338379,30.424715378146217,0.8010584947860073,-0.39002397479177636,0.4291959038255762
1116,pif,15,second,3,1,3.865409077032617,236,1.9348349571228027,0.8909555757048987,0.8300418822652033,0.6757705235690525,0.14340668760677597
1117,pif,15,second,3,2,3.2768645273754053,236,4.147818088531494,0.6338739146046168,0.8587938197455895,-0.4074650399715535,0.30513782902762987
1118,pif,15,second,3,3,8.813706909070286,236,2.1797168254852295,0.33273155956429695,0.947786794568501,0.5066199312082179,0.19181150660033197
1119,pif,15,second,3,1,5.695320672590046,70,2.040611982345581,0.00013326268436350094,0.9999375141467098,0.9919880684387199,0.0010514316133505913
1120,pif,15,second,3,2,1.514504036495131,70,2.5855019092559814,0.0005946120317058258,0.9992052298796215,0.9899265015736578,0.0017613453831585534
1121,pif,15,second,3,3,1.2385135520888801,70,1.766463041305542,0.00039036783546192634,0.9993551256547735,0.9928113441212214,0.0023467118729890183
1122,pif,15,second,3,1,3.999827476892652,78,1.8174588680267334,0.0007530089923054757,0.999296274492811,0.9948223542721678,0.0012841514156104945
1123,pif,15,second,3,2,3.6627088395436886,78,2.2971909046173096,0.0010820110605532988,0.99792295721876,0.9931392500492319,0.0019159165507477705
1124,pif,15,second,3,3,6.194910565692904,78,2.6235671043395996,0.0039617569932027434,0.9907152053341227,0.9348207786657428,0.014738081835742448
1125,pif,15,second,3,1,63.318837863661294,127,3.7682290077209473,0.16201785573226815,0.9447909275158836,0.01628906289638998,0.16575944215484678
1126,pif,15,second,3,2,0.6417028806855894,127,3.331732988357544,0.006107887369707361,0.9964168079433454,0.9773129089487586,0.006715983852563416
1127,pif,15,second,3,3,0.13995814359028771,127,2.3592281341552734,0.009758090148707326,0.9970377792916705,0.962282159834098,0.0059747666941460335
1128,pif,15,second,3,1,4.007825060381343,145,6.709357023239136,0.0001815928471654288,0.9999718080252105,0.9974567249561493,0.0005795099509557324
1129,pif,15,second,3,2,16.80287766933919,145,1.4520862102508545,0.024533173246756374,0.9870398737759478,0.8906154055385429,0.05302755264141449
1130,pif,15,second,3,3,65.24392806644475,145,2.453731060028076,0.05750412378152557,0.9706353269330763,0.351435665386959,0.17990760778687342
1131,pif,15,second,3,1,2.702688187954635,133,2.569074869155884,0.003991345101563773,0.9981401997763988,0.9175548976481283,0.0067202981962668305
1132,pif,15,second,3,2,3.4640477565165875,133,2.6543822288513184,0.026088544049233907,0.9883324218058201,0.32476318341499927,0.20401037971626776
1133,pif,15,second,3,3,0.27945174957208496,133,3.7893879413604736,6.48348298137243e-05,0.9999952806266352,0.9968723135602129,0.0006987336684412492
