,trial,model,nrbf,opttype,gpscaler,runidx,gainmse,tlength,runtime,posmse,poscorr,wtcorr,wtmse
388,294,pif,20,second,3,2,11.701185721279982,266,25.82123589515686,3.505978171599427e-05,0.9999819543182583,0.5381535716059231,0.02816883913849188
389,294,pif,20,second,3,3,7.904524469249108,266,87.51605296134949,0.2929599510298687,0.935794121354922,0.2586956157340837,0.2048135541843593
390,26,pif,20,second,8,1,37.64041369757504,172,14.021756887435913,8.48494808397186e-05,0.9999793325970895,0.6885475507252922,0.011083547393471472
391,26,pif,20,second,8,2,277.40430823196976,172,12.14819884300232,0.08958129967191412,0.9697458084122554,0.02861346152397078,0.07128823104661178
392,26,pif,20,second,8,3,8.880354026237946,172,8.5314781665802,8.875137699606022e-05,0.9999517596452423,0.8712030673635359,0.012644286685951248
393,104,pif,20,second,8,1,78.6364635085695,119,3.1451289653778076,0.012642293280161143,0.989554316452286,-0.17123864447472503,0.09022415848956085
394,104,pif,20,second,8,2,94.61978638018383,119,6.579425096511841,3.2864382721538966e-05,0.9999633023971823,0.34338407790707226,0.03707377775783856
395,104,pif,20,second,8,3,265.7765649385032,119,10.100212097167969,0.00014099190401718712,0.9996165091818029,0.43390635078552864,0.0361539785044549
396,113,pif,20,second,8,1,210.66914584592766,71,7.91019082069397,1.0944929865373898e-05,0.9999937595215904,0.2907064725430321,0.034025891900443604
397,113,pif,20,second,8,2,172.67696823483087,71,5.463850021362305,1.97553046614355e-06,0.9999994131229023,0.5627685713824288,0.019817037844429296
398,113,pif,20,second,8,3,183.16741015899504,71,5.44631028175354,1.1609792694446335e-05,0.9999873613709281,0.7326319056610822,0.017912367645254067
399,114,pif,20,second,8,1,214.17651515450567,82,9.056637048721313,1.8381558520425407e-06,0.9999980932810493,0.3841907587693774,0.08414256655616663
400,114,pif,20,second,8,2,13.316716547957663,82,11.760940074920654,0.07291633374409814,0.6657693660160673,0.3502308749683819,0.17805189584342415
401,114,pif,20,second,8,3,136.5497837186734,82,8.671053886413574,7.142419628387482e-09,0.9999999872870701,0.5995173831121999,0.03286516601743379
402,292,pif,20,second,8,1,259.50227377495224,124,12.153455972671509,1.2725958278086512e-05,0.9999986209160142,-0.13342257006875358,0.06627377029921139
403,292,pif,20,second,8,2,154.88721070323524,124,7.496395111083984,0.05952667759984346,0.9700093390409342,0.041784621398777276,0.09015624730989294
404,292,pif,20,second,8,3,76.45693930811474,124,7.93518590927124,0.00011950136265413176,0.9999564103841295,0.5935037453022132,0.028307561251642254
405,25,pif,30,second,1,1,219.5648420100556,325,25.28996205329895,8.727388003513353,0.5054052833933346,-0.39561054423648734,0.28783287702795535
406,25,pif,30,second,1,2,7.389233659049057,325,15.361829042434692,9.502094903707731e-05,0.999991062577256,0.9930135937328729,0.0019823007740920077
407,25,pif,30,second,1,3,0.05332022622867636,325,10.920705080032349,1.8450071299378803e-05,0.9999920770010088,0.999181921412447,0.00026348626708811666
408,31,pif,30,second,1,1,1.0703852021953602,95,7.5770039558410645,1.0194587355549569e-09,0.9999999988381423,0.8635094603157739,0.011918593982823664
409,31,pif,30,second,1,2,1.416398200633154,95,2.1471991539001465,0.06041397521492127,0.8149427552892297,-0.6314606477910693,0.18984442426240483
410,31,pif,30,second,1,3,4.398125784171859,95,8.357262134552002,2.4719884580208348e-09,0.99999998619057,0.9332538836676658,0.005292445652054722
411,57,pif,30,second,1,1,7.063288604386671,214,3.871870994567871,0.8215442290401461,0.3579809967604136,-0.5186096842897212,0.24950910702232204
412,57,pif,30,second,1,2,0.5150106083900424,214,8.859740257263184,1.186017940519869e-06,0.9999994602553601,0.9026496345045072,0.008492537776855583
413,57,pif,30,second,1,3,1.3467350906259599,214,6.3796820640563965,0.7548667065276605,0.21381025523253053,-0.5584128127643927,0.3524069072243785
414,117,pif,30,second,1,1,43.35367907710424,55,1.531114101409912,0.032348013804471304,0.17742318106379001,-0.2708052068368885,0.31439721485069144
415,117,pif,30,second,1,2,443.62962568830153,55,8.883094072341919,1.418348877046479e-05,0.9996127212254792,0.40930678667874704,0.1690016078373527
416,117,pif,30,second,1,3,2.5534300254095146,55,6.136625289916992,8.297427659519092e-11,0.9999999995675712,0.8984956059327,0.00919597810336089
417,205,pif,30,second,1,1,5.837173432956145,65,6.748504161834717,3.0488390815998773e-10,0.9999999994489945,-0.15640815786190906,0.01577529486826532
418,205,pif,30,second,1,2,5.314235101572666,65,1.6996409893035889,0.027181047928752734,0.9379625613173984,-0.8091823554100952,0.30441187906507
419,205,pif,30,second,1,3,0.7437025067918689,65,3.576572895050049,5.466274275870271e-11,0.9999999999556991,0.6401950969788084,0.023339865289441434
420,9,pif,30,second,3,1,19.835160546863964,95,16.95256495475769,5.4632432928250564e-08,0.9999998468475181,0.13669817372300164,0.05835990350819717
421,9,pif,30,second,3,2,250.1367399920423,95,3.150907278060913,0.06994609408395923,0.7128856179652269,0.3364560802734528,0.13440977398247025
422,9,pif,30,second,3,3,27.315428423334073,95,12.706171751022339,1.0442328853956215e-07,0.9999998300321311,0.4659209842978478,0.05864850418734389
423,47,pif,30,second,3,1,12.051865204440753,99,17.750787019729614,1.4272525168469138e-08,0.9999999754868787,0.9492947035514848,0.009006110053873233
424,47,pif,30,second,3,2,6.71119059626875,99,2.0757339000701904,0.13585116445629597,0.8338360375604007,0.654624837195212,0.15040016941201753
425,47,pif,30,second,3,3,0.5454160614698303,99,8.802515029907227,5.579866233321845e-09,0.9999999986045507,0.977945270692925,0.0031428916132825503
426,164,pif,30,second,3,1,0.5011174562975022,321,29.623411893844604,0.00043037919487949464,0.9998315645390521,0.9518962135582162,0.004626916670905431
427,164,pif,30,second,3,2,3.9251138917623156,321,32.05994009971619,4.901098115934187e-05,0.9999915992454013,0.9627327291437366,0.0031211346281577873
428,164,pif,30,second,3,3,6.6334725940875146,321,7.898648023605347,2.550710937749908,0.2640235816201009,0.2781550881825725,0.1918129421310815
429,203,pif,30,second,3,1,2.9492984326750107,601,2.8218400478363037,0.7908092644246459,0.0700176775727283,0.23361381421159697,0.12763243767346324
430,203,pif,30,second,3,2,0.14038753700041087,601,180.65528011322021,0.0008738279187011584,0.9996727921278851,0.9854396221676659,0.001110686062111563
431,203,pif,30,second,3,3,0.1854315213013965,601,60.05880284309387,0.0001188910090987248,0.9999853026842507,0.8726095649168041,0.018327123167825202
432,286,pif,30,second,3,1,0.8509405881384587,276,30.04530906677246,0.00013856842178270042,0.9999491799109855,0.9923972956957908,0.0011468982391619924
433,286,pif,30,second,3,2,35.64989346697474,276,2.2758960723876953,1.821676245866921,-0.7879985333720988,-0.3215629449092077,0.3766253771691291
434,286,pif,30,second,3,3,1.5355934215354095,276,16.859550952911377,0.2018060592262753,0.9333387699291351,0.6070090408433015,0.14195427899904922
435,89,pif,30,second,8,1,4.8291525786625895,306,16.001551866531372,0.0008469086952793148,0.9995842450993365,0.802530181059376,0.021244962436064493
436,89,pif,30,second,8,2,35.21198447011146,306,5.324017286300659,0.2645483640253501,0.8474627352727009,0.4999962662397526,0.1207357835238634
437,89,pif,30,second,8,3,4.875761932745916,306,16.202749967575073,0.20384943868337793,0.9195418540422844,0.43955550754863204,0.16746380282310835
438,99,pif,30,second,8,1,106.63494364599093,126,11.763259887695312,8.030400292281558e-06,0.999998479870668,0.5934218944307575,0.024766910262847087
439,99,pif,30,second,8,2,106.62792848722414,126,15.121816635131836,3.894229114553859e-06,0.9999995173340874,-0.056531355500131726,0.05348506603221168
440,99,pif,30,second,8,3,14.782996020311934,126,11.161651849746704,0.038728409531567795,0.9885391465144698,0.16366522666128275,0.15017369780414735
441,154,pif,30,second,8,1,3.026016357412344,353,15.11353611946106,0.2879595440518083,0.8693315030878462,0.6103913813996441,0.11309144488509382
442,154,pif,30,second,8,2,3.654606700065159,353,49.23493719100952,0.0026092411766117257,0.9976143568041588,0.3833849230053206,0.035174301125183355
443,154,pif,30,second,8,3,41.78316931101843,353,19.13322687149048,0.9690129948210435,0.5876127993552275,0.11939905429227518,0.10482361887164977
444,205,pif,30,second,8,1,396.21167863914803,65,19.36148190498352,1.0213134676581808e-07,0.9999997798639632,0.2346074235814133,0.04093481428588098
445,205,pif,30,second,8,2,280.7392446877856,65,20.934664964675903,2.5646445727202646e-07,0.9999996100093947,0.7681694406010514,0.01884407346168701
446,205,pif,30,second,8,3,296.787799451354,65,9.762142896652222,6.270907797086313e-08,0.999999963131709,0.6668302934830531,0.020404231193073427
447,246,pif,30,second,8,1,4.236809558968795,344,23.315395832061768,0.0003681593773859485,0.9996814993657162,0.8647039991152541,0.0046641577317091416
448,246,pif,30,second,8,2,0.843893624998338,344,40.14273405075073,0.0004019280798278492,0.9997216808144455,0.8635585752288658,0.007074255914485187
449,246,pif,30,second,8,3,6.014086971486314,344,23.028657913208008,0.0004668930388238394,0.9998934781603576,0.45142486391968556,0.024252033508084324
450,86,pvf,20,second,1,1,0.7959294203594444,311,7.423283100128174,3.690541584796479e-05,0.999991800866255,0.9999411595189979,1.0894786723617522e-05
451,86,pvf,20,second,1,2,0.012107090564503232,311,8.382375955581665,5.527721080347034e-07,0.9999994083768043,0.9999323405323095,1.986840105287391e-05
452,86,pvf,20,second,1,3,0.5450316481016108,311,4.354748964309692,1.1848936986353548e-06,0.9999994338093584,0.9984106018927346,4.853759884813999e-05
453,90,pvf,20,second,1,1,0.22102674699373268,97,3.8683438301086426,5.002686445793529e-07,0.9999972569238993,0.9889319957531665,0.002764895970580455
454,90,pvf,20,second,1,2,0.6479484589531244,97,3.470088005065918,2.756901401315598e-08,0.9999997996084525,0.8731149157836663,0.0052653867341390945
455,90,pvf,20,second,1,3,0.5476075342838839,97,4.823980808258057,2.6443263483563503e-06,0.9999844273899924,0.9955351758933905,0.0006028267940483854
456,112,pvf,20,second,1,1,0.5895961812459399,70,4.439725160598755,9.105382718126553e-10,0.9999999877522158,0.7845682182914288,0.004649035047400622
457,112,pvf,20,second,1,2,23.951488326419522,70,2.7808849811553955,6.037470660629189e-07,0.9999964981676712,0.9873171961162113,0.02506351973546326
458,112,pvf,20,second,1,3,2.525179916227557,70,2.9487380981445312,2.1895597961228225e-08,0.9999998784307698,-0.333004541453998,0.10118205720945625
459,195,pvf,20,second,1,1,0.11019813015311442,88,2.876093864440918,5.002184248375669e-07,0.9999983972417581,0.9889261557488904,0.003443915880833144
460,195,pvf,20,second,1,2,2.792419670450764,88,2.0545871257781982,0.22025850147371007,0.2850143138064441,-0.6502540394979669,0.4320396803196353
461,195,pvf,20,second,1,3,7.885929082813274,88,1.4095139503479004,0.07500987242558482,0.7849367954550684,-0.25396835532900425,0.2664282959490367
462,226,pvf,20,second,1,1,0.14264312542188692,541,14.441581726074219,8.308853067945735e-06,0.9999876596384719,0.9980253624599413,7.518917719347403e-05
463,226,pvf,20,second,1,2,0.664291632597723,541,17.520204067230225,9.646767271880883e-07,0.9999965597056807,0.8017278906235183,0.012058046303163109
464,226,pvf,20,second,1,3,0.18011832526967184,541,16.57138705253601,2.4934300052720723e-05,0.999965449354003,0.9432887493320773,0.0010112600432482333
465,77,pvf,20,second,3,1,33.810071819398296,79,1.6382710933685303,0.003129740592746467,0.9946301304717279,0.7618950284641199,0.1041473326099635
466,77,pvf,20,second,3,2,2.949089406557391,79,4.835197925567627,1.2695691421844278e-05,0.9999870478294375,0.7708360626271434,0.035569336967863296
467,77,pvf,20,second,3,3,2.866791332044017,79,1.5178589820861816,0.0028556116651409784,0.9857892074545014,0.7438985753865412,0.1196715435614899
468,167,pvf,20,second,3,1,2.9819045996503832,72,3.3221139907836914,0.0008305877971796912,0.9943244107347822,-0.03644934649594815,0.20399017426812407
469,167,pvf,20,second,3,2,1.575815291907575,72,5.812685966491699,5.3235436154804e-07,0.9999991804268542,0.6750156575662104,0.01372739261377537
470,167,pvf,20,second,3,3,0.5918736424396838,72,2.7794392108917236,3.27276373965643e-08,0.9999999530088952,0.9526511071899435,0.00201976384150279
471,219,pvf,20,second,3,1,419.5256682004452,151,74.9804220199585,0.017509944168283012,0.9254219928352053,0.5029277744986904,0.14123153747144238
472,219,pvf,20,second,3,2,0.7380351836401479,151,5.883074045181274,6.265812352767684e-06,0.999892726047638,0.9710178253616699,0.005405242759513136
473,219,pvf,20,second,3,3,1.8628375848116703,151,12.483949899673462,0.0260154900830521,0.8536360451072438,0.862628505602988,0.06627215269748707
474,236,pvf,20,second,3,1,0.4600659673154331,647,42.38981103897095,4.068641502585673e-06,0.9999973754428361,0.998999848382656,0.00019627671989367506
475,236,pvf,20,second,3,2,3.244458658730405,647,21.025835037231445,0.00018842470523638117,0.9996049038477318,0.9922643389658438,0.0013846342434107707
476,236,pvf,20,second,3,3,21.50737676285053,647,5.786474943161011,0.01964334291348583,0.9795715784427529,0.8671209802680515,0.09728353052990826
477,276,pvf,20,second,3,1,46.931153417634675,157,7.1361730098724365,0.03190649944534964,0.9886456016453576,-0.2579136705696282,0.24806859637729634
478,276,pvf,20,second,3,2,1.4576750366040114,157,11.799531936645508,6.2012400678824455e-06,0.9999939771179691,0.990374167039846,0.0005504197006822786
479,276,pvf,20,second,3,3,372.69664384523327,157,4.477324724197388,0.00757919814785388,0.9813846703990651,-0.06253220380173279,0.22567831093173885
480,48,pvf,20,second,8,1,4.415266787040408,101,8.053900957107544,2.8691248564603166e-05,0.9999607134012789,0.5172910723099885,0.03447485016159979
481,48,pvf,20,second,8,2,86.75149394637562,101,9.015522003173828,9.20885566044893e-05,0.9998399126854722,0.260000392947938,0.056480807124404564
482,48,pvf,20,second,8,3,590.5029821570546,101,2.4245798587799072,0.00033860362102474897,0.9991707330965569,0.37653248550816676,0.1274397343109077
483,98,pvf,20,second,8,1,548.4856145489522,89,3.0320181846618652,0.05039399221680541,0.9819804244274828,-0.023241379945083487,0.19215120665651386
484,98,pvf,20,second,8,2,26.341732396198257,89,4.812511920928955,1.992789745248482e-05,0.9997261839803144,0.08961606008648855,0.04031705777383341
485,98,pvf,20,second,8,3,19.37553998435204,89,2.496833086013794,0.042532269539468655,0.34127206057350323,-0.28194744971248753,0.2944693730707462
486,178,pvf,20,second,8,1,16.347161250205783,173,7.965538024902344,5.2358492364321615e-06,0.9999872050944749,0.4629798355919341,0.031445760301399374
487,178,pvf,20,second,8,2,1.920503118948363,173,1.9370620250701904,0.12273994208411595,0.9492826130600519,0.0470925649775943,0.2452349812888481
488,178,pvf,20,second,8,3,30.45241496045412,173,8.784852027893066,0.0003476525334413157,0.9993204419339962,0.4837883975972682,0.03827071045945375
489,244,pvf,20,second,8,1,24.583374100256535,262,6.349524021148682,0.13957288781461297,0.9350150055010357,0.2970813161587629,0.1272100251615037
490,244,pvf,20,second,8,2,14.377063744560665,262,15.469276905059814,0.0006581355585892245,0.9993377955693734,0.4264417700556251,0.03224085637087453
491,244,pvf,20,second,8,3,7.862980523774027,262,8.296903848648071,7.484349288733621e-05,0.9999564267957194,0.4666027862459236,0.03350942561175779
492,279,pvf,20,second,8,1,12.342101702693633,97,6.620577096939087,1.2763861612652757e-05,0.9999607683463152,0.7008155889467088,0.015782940600362987
493,279,pvf,20,second,8,2,322.0240115807325,97,3.598496198654175,0.012591189594342984,0.9251633183972797,0.2771384347054065,0.15555315798532418
494,279,pvf,20,second,8,3,6.591105745270529,97,5.709455251693726,0.00010920481179986686,0.9996659147650059,0.8725912585891527,0.009213814876951228
495,20,pvf,30,second,1,1,0.3564950869819274,83,2.0822689533233643,0.022369331985656892,0.910884172326694,0.3060960703551882,0.16727472189821602
496,20,pvf,30,second,1,2,1.1887174468108095,83,6.621685981750488,0.009302940063461761,0.8520113116493493,0.4244400644707498,0.18223311551988275
497,20,pvf,30,second,1,3,8.995629020290325,83,3.863870859146118,0.022794863298108287,0.8426445747013238,0.003348551512907048,0.23883780626899911
498,86,pvf,30,second,1,1,26.55156782421365,311,3.606658935546875,0.12127319666334027,0.7993175756197145,0.3994585586712949,0.1272209139312842
499,86,pvf,30,second,1,2,0.382991995915223,311,11.067209959030151,2.918212828244454e-07,0.9999988165091536,0.9991172986026188,4.068341893084416e-05
500,86,pvf,30,second,1,3,1.008328845343122,311,15.314179182052612,5.811530068126183e-06,0.9999910462642264,-0.02260409667707961,0.01753226824267039
501,152,pvf,30,second,1,1,0.5294494324308436,281,6.147206783294678,3.4753181472834277e-06,0.9999915858945638,0.855263017978295,0.005082194440990029
502,152,pvf,30,second,1,2,169.71051652874812,281,12.793569087982178,0.0013391615390783678,0.9949170028091376,0.6204590399865574,0.14309983926500838
503,152,pvf,30,second,1,3,0.38836338077557375,281,12.406529188156128,0.0008480629299521017,0.9988575687430915,0.9981594957581146,0.000447663578329366
504,203,pvf,30,second,1,1,5.75233249095965,601,30.40567398071289,2.35269499795949e-05,0.9998508641181029,0.999082239106171,3.555247645502916e-05
505,203,pvf,30,second,1,2,0.8541334235219559,601,16.647151947021484,4.820194397892043e-05,0.9999299611395736,0.983961940949159,0.013572383694431114
506,203,pvf,30,second,1,3,10.696990147017686,601,55.7352499961853,1.6165386798691074e-05,0.9999940859091323,0.22095150788095824,0.06288794006720455
507,294,pvf,30,second,1,1,1.1453123665407174,266,15.294725179672241,1.0505496955636745e-06,0.9999978810718809,0.9909001032820683,0.00046929781054883744
508,294,pvf,30,second,1,2,14.877025454469743,266,10.545756101608276,0.024748323410436028,0.9708669498254662,0.9312269501043084,0.07370899977036659
509,294,pvf,30,second,1,3,0.16385110044379025,266,7.185052871704102,2.0953877020945437e-05,0.9999048881321945,0.9152050250878268,0.004196260770412147
510,26,pvf,30,second,3,1,7.7284128241795385,172,2.3876092433929443,0.1779513387751103,0.8289021455505883,0.46203660122282947,0.180933682736896
511,26,pvf,30,second,3,2,1.5316418058026278,172,10.36337399482727,1.9777418647932798e-06,0.9999945363679315,0.9758623357789367,0.0027299829572795926
512,26,pvf,30,second,3,3,17.146915417183234,172,2.2139010429382324,0.09470956820289556,0.9384860946331552,0.3133123975483203,0.2012489486236894
513,53,pvf,30,second,3,1,1.7869011951302263,98,16.916157960891724,0.044954925880357495,0.9137590288809511,0.11408289735777886,0.23204792467742186
514,53,pvf,30,second,3,2,3.662599609036136,98,9.477788925170898,8.385021640010174e-06,0.999955687111015,0.22188757251178506,0.11053908128446238
515,53,pvf,30,second,3,3,0.5408393694859626,98,9.65748381614685,1.2339161650236815e-08,0.9999999384253762,0.9902185060327602,0.001160212642940548
516,163,pvf,30,second,3,1,1.3248493538115664,103,2.0774457454681396,0.1784661546329917,0.8811955736935477,0.13687138683867078,0.16643678861807057
517,163,pvf,30,second,3,2,1.043589149558631,103,7.077149868011475,7.79078366150153e-08,0.9999998567373812,0.8874900327348253,0.013145255474061115
518,163,pvf,30,second,3,3,3.5135148513336834,103,5.443013906478882,3.299500117399204e-06,0.9999894348207038,0.5647449121123124,0.0233467104507555
519,174,pvf,30,second,3,1,1.2602743663761022,125,7.554519891738892,3.3272783716758767e-06,0.9999963497697614,0.9486102693794131,0.004571899126992759
520,174,pvf,30,second,3,2,4.726766194811565,125,5.466318845748901,0.0022215447854718154,0.9963330514013001,0.9355916220691578,0.03810789502540108
521,174,pvf,30,second,3,3,0.5784019330624016,125,8.853516101837158,5.588128937057195e-07,0.9999989997973728,0.6667249489414246,0.016026046765298715
522,290,pvf,30,second,3,1,0.6953174281434479,660,94.34196877479553,9.341003460170594e-05,0.999785807546984,0.9916910373205615,0.00035733646385382333
523,290,pvf,30,second,3,2,3.729231324699144,660,5.733381032943726,0.16640769130997754,0.935955955522908,0.8518591441489193,0.09565175959444663
524,290,pvf,30,second,3,3,1.0686152621967355,660,95.6529130935669,2.470550404019005e-06,0.9999975528178889,0.9979028428024594,5.1995085608431056e-05
525,40,pvf,30,second,8,1,97.38033664905477,150,8.744467973709106,0.05905434796360264,0.9231060100170327,-0.07317998710251396,0.15857308375678153
526,40,pvf,30,second,8,2,4.9982206279164645,150,10.473724842071533,0.00010407250947843427,0.9988599815266488,0.932732389870775,0.004755442733750729
527,40,pvf,30,second,8,3,1.0376899398388877,150,2.0889861583709717,0.13550799844090117,0.6150307640407434,-0.15088408459713215,0.24418964651408334
528,61,pvf,30,second,8,1,4.324174879768611,168,16.031641006469727,0.1890815411258612,0.3992154301494908,-0.18065045735313043,0.28405486925913076
529,61,pvf,30,second,8,2,2.6562130720036548,168,2.084078788757324,0.566945336058913,0.689033798109113,-0.5192729700404229,0.17914611229685967
530,61,pvf,30,second,8,3,15.027965792232393,168,1.9570488929748535,0.18949126593553198,0.8975344365094087,0.23890139271440297,0.22051270980932794
531,69,pvf,30,second,8,1,0.6055868981933775,129,16.894458055496216,0.003815248096333846,0.9846409786790343,0.4803669414986583,0.10931391764750871
532,69,pvf,30,second,8,2,8.532979216961948,129,10.108779191970825,1.1948385152805936e-05,0.999899767521422,0.8387179443182197,0.00963986916208094
533,69,pvf,30,second,8,3,16.999974931002566,129,3.051584005355835,0.00852130316987918,0.9515940342438979,-0.34085217718021366,0.28290320769373084
534,140,pvf,30,second,8,1,2.795702532150223,173,2.373598098754883,0.007812747557783379,0.9729358779902239,0.6353527444654148,0.043955239958697274
535,140,pvf,30,second,8,2,5.304162860087215,173,1.9888279438018799,0.08189980027407377,0.964628158026681,0.3455769286121189,0.1957747275950748
536,140,pvf,30,second,8,3,4.378529763399111,173,10.583352088928223,9.05004391183271e-05,0.9998411729165181,0.9326289885695468,0.004730491126415605
537,177,pvf,30,second,8,1,14.65895825700101,75,1.6775848865509033,0.03540096268511443,0.9169599712998103,-0.36706913416744247,0.3374431660014633
538,177,pvf,30,second,8,2,40.19223066192833,75,6.173750162124634,4.2368999589753817e-07,0.9999993972021645,0.2614078642786603,0.058430549949338086
539,177,pvf,30,second,8,3,169.98991870926895,75,7.696467399597168,0.0022470983545113546,0.9704514333299676,0.12162657574649807,0.20204442344794485
540,50,pvif,20,second,1,1,0.16808371397494554,219,6.993721008300781,7.961768739142268e-07,0.9999972930341704,0.9904032645071802,0.00011759929955140122
541,50,pvif,20,second,1,2,0.11492948398392808,219,6.485089063644409,3.350813799312026e-06,0.9999727048760304,0.9559824998329309,0.0009382146727340909
542,50,pvif,20,second,1,3,17.0305087528419,219,2.4529170989990234,0.034019755731892545,0.9844304111454322,0.7070849038739629,0.1303684238962914
543,86,pvif,20,second,1,1,9.4994896505744,311,3.815220832824707,0.1508298223815087,0.944188686908528,-0.2621536127480881,0.2797628825107033
544,86,pvif,20,second,1,2,1.6171232075471664,311,22.54720377922058,8.592279131665461e-05,0.9999097029510857,0.8222179651798491,0.00955310449666291
545,86,pvif,20,second,1,3,1.0575413252448178,311,14.407311201095581,4.4344444596143234e-05,0.9999758129892765,0.9931333023481663,0.003654348694451846
546,151,pvif,20,second,1,1,0.25599209505716736,132,4.0606842041015625,7.67869770625094e-08,0.9999999306430065,0.9010638890725667,0.0025695982234860155
547,151,pvif,20,second,1,2,1.247210520172947,132,8.404050827026367,1.4642494413912104e-09,0.9999999986245011,0.9643743065014815,0.006499031390865339
548,151,pvif,20,second,1,3,0.22921046834843606,132,5.441998720169067,1.342584468018329e-06,0.999997960108554,0.9209001396395691,0.0072838312189949005
549,231,pvif,20,second,1,1,5.929157195650808,114,9.35509204864502,4.2820448240270345e-08,0.9999998858418212,0.501357601788876,0.027820577785840662
550,231,pvif,20,second,1,2,61.8312695991267,114,10.508323907852173,1.820342422196624e-05,0.9999644270261688,-0.37332731602436453,0.16937239706920973
551,231,pvif,20,second,1,3,3.9803715004196265,114,4.071821928024292,8.037191939353828e-09,0.9999999944568515,-0.2959995599526485,0.049576051463677426
552,253,pvif,20,second,1,1,45.7601115348404,140,7.92924690246582,0.047147813717759904,0.9428587519132783,0.7021191173671614,0.06347808123065962
553,253,pvif,20,second,1,2,0.9064403580554509,140,7.233286142349243,1.2967555887618206e-07,0.9999995337453371,0.7542434961551054,0.01846869634905114
554,253,pvif,20,second,1,3,0.4383706203683496,140,7.660814046859741,9.318948168533156e-07,0.9999984321267105,0.9740572430140919,0.003123470931081946
555,114,pvif,20,second,3,1,5.144261445749231,82,2.136505126953125,0.19580438053223595,0.4447598701157603,-0.2838416611401774,0.24190952969136514
556,114,pvif,20,second,3,2,32.79572703310055,82,3.80385684967041,0.005249626153088941,0.9941057721715809,0.8111354305178373,0.08475608463323864
557,114,pvif,20,second,3,3,1.3930651212144105,82,4.468134880065918,2.8877201243987247e-08,0.9999999166568301,0.9937202664617664,0.0010002910151425469
558,195,pvif,20,second,3,1,3.884852400794034,88,1.731205701828003,0.2920668192322815,0.125050944541967,-0.42554421031203243,0.3981176377017063
559,195,pvif,20,second,3,2,10.000271679635024,88,1.844506025314331,0.05476250138758996,0.8317539188691568,0.2145291792841137,0.217611322925865
560,195,pvif,20,second,3,3,4.392589843215389,88,6.336666822433472,8.163090194257582e-08,0.9999998008667771,0.8382733509656101,0.0063335042675718165
561,223,pvif,20,second,3,1,33.72018967978884,205,2.1915571689605713,0.036963199225021906,0.9628966742605898,0.5996113929244071,0.15055123259403044
562,223,pvif,20,second,3,2,0.1718492103872765,205,7.794364929199219,1.4097018952486493e-06,0.9999915578399384,0.9850439334173351,0.001044029180783033
563,223,pvif,20,second,3,3,15.146839169029985,205,2.26487398147583,0.3454452142259589,0.5814544301206354,0.42780756177968526,0.18168848062654563
564,224,pvif,20,second,3,1,2.9144181047963036,120,8.977306127548218,4.286788726441605e-07,0.9999971709743568,0.866115948906691,0.005919614121644866
565,224,pvif,20,second,3,2,1.0298504490505809,120,10.559640645980835,4.0979938913500137e-07,0.9999979806469231,0.887053265237166,0.001904215662171122
566,224,pvif,20,second,3,3,14.058107548041114,120,8.54308295249939,0.0012651657677853546,0.9945933846485973,-0.12298812402251925,0.10293782751083798
567,292,pvif,20,second,3,1,5.443866627900346,124,8.052304983139038,1.0718417829486054e-05,0.9999875053533369,0.5636729891557359,0.023930726266570893
568,292,pvif,20,second,3,2,0.94797766643346,124,10.06031584739685,7.947046301779049e-07,0.9999993364400483,0.7034561443845456,0.010479464435935185
569,292,pvif,20,second,3,3,3.7167896532663107,124,6.468327760696411,0.0010892635897826323,0.999524013430888,0.889208547888529,0.05122807907733282
570,23,pvif,20,second,8,1,4.987283681511275,113,6.763656854629517,3.892874560337965e-05,0.9999383763208481,0.7800671925395073,0.014807043504043455
571,23,pvif,20,second,8,2,35.54422362131553,113,14.165661096572876,0.02204558557679484,0.9711693686373364,-0.0030080658958597183,0.17093469412741139
572,23,pvif,20,second,8,3,29.684589636608848,113,8.784595966339111,3.937624730976618e-05,0.9998870465169278,0.6659502410368713,0.015148767235754848
573,52,pvif,20,second,8,1,24.752719339804766,173,11.924760103225708,0.00040095019554344923,0.996238832162714,0.6691469272473738,0.03147963495793021
574,52,pvif,20,second,8,2,8.480680178323396,173,2.2586560249328613,0.1811691415558015,0.6630542408226459,0.42605376475650114,0.18243039354337273
575,52,pvif,20,second,8,3,15.073280008991656,173,8.738494873046875,0.00010713970704232544,0.9996770765293878,0.43157253626489306,0.04879547574373451
576,107,pvif,20,second,8,1,55.601675697420795,251,24.111905813217163,0.004854995052952266,0.99227030340629,-0.015081523145322897,0.06052636152311032
577,107,pvif,20,second,8,2,72.29828737340956,251,19.51639199256897,0.00181174743821648,0.9969969177877206,0.6193489098136014,0.034521748483829974
578,107,pvif,20,second,8,3,6.074843040731162,251,19.575999975204468,0.0021787492438949583,0.9976916197917788,0.9258267327102706,0.00972471026961545
579,192,pvif,20,second,8,1,19.981991825186427,55,1.5746879577636719,0.011314690770688357,0.9081431548189971,0.2691722347458551,0.21381989287904188
580,192,pvif,20,second,8,2,44.42821667073765,55,5.407706022262573,0.02057817526545993,0.9293395508678572,0.14173504270362558,0.240588154544052
581,192,pvif,20,second,8,3,91.14939798461498,55,4.860818862915039,3.6495448347295403e-07,0.9999989136066414,0.790805085556362,0.013958483282539501
