,trial,model,nrbf,opttype,gpscaler,runidx,gainmse,tlength,runtime,posmse,poscorr,wtcorr,wtmse,posmse_p,poscorr_p,wtcorr_p,wtmse_p,wtcorr_pv,poscorr_pv,wtcorr_pf,poscorr_pf,wtcorr_pvi,poscorr_pvi,wtcorr_pif,poscorr_pif,wtcorr_pvf,poscorr_pvf,wtcorr_pvif,poscorr_pvif,posmse_pv,wtmse_pv,posmse_pf,wtmse_pf,posmse_pvi,wtmse_pvi,posmse_pif,wtmse_pif,posmse_pvf,wtmse_pvf,posmse_pvif,wtmse_pvif
33,243,p,30,second,1,2,0.03241373178969083,73,1.7926347255706787,,,,,3.760114772004509e-05,0.9998762573147955,0.9870407959162172,0.0026565668904829556,-0.5802849105301888,0.6972339584520623,0.9870359480292562,0.9998782538027118,0.9036771044725788,0.9874938230771062,0.8982988086552088,0.9894850315482592,0.9879342705734626,0.9998738810689463,0.8346923219323631,0.9999591405657656,,,,,,,,,,,,
34,251,p,30,second,1,1,1.8426466624809423,200,1.3471348285675049,,,,,0.17810506564361134,0.9545711448827999,0.4668231822023651,0.20435547207850832,0.46682315469459923,0.9541915599703531,0.9969528982466018,0.9999574225119409,0.46682315469459923,0.9565896580955288,0.9977394492519966,0.9999382815026164,0.9956382453238112,0.9998196802928965,0.4668231580507784,0.9565864103312021,,,,,,,,,,,,
35,251,p,30,second,1,2,5.4109109035252845e-05,200,1.5109381675720215,,,,,1.710320696194006e-06,0.9999998025182893,0.9998565886575513,1.9087495513683456e-05,0.9881989361000078,0.9999596505489892,0.9856278743651868,0.9999595840448238,0.9856278708984114,0.9998195641263402,0.9836956518709432,0.9999355041435967,0.9882304850357198,0.9999672297399957,0.9872693093972048,0.9998331215941288,,,,,,,,,,,,
36,290,p,30,second,1,1,1.7006449853030645,1197,7.56586480140686,,,,,0.6662884230427797,0.5675206876776429,-0.5626994351771689,0.5053558350020486,-0.3116957049144824,0.9900682788827722,0.562699435175212,0.8601998818724743,-0.562699435175212,0.5690234223763864,0.562699435175212,0.6373682669364897,-0.13502973714476899,0.8406116681041723,0.1522508567351269,0.8320524766485234,,,,,,,,,,,,
37,290,p,30,second,1,2,5.1339638905840745,1197,101.35352492332458,,,,,1.0377792290601657,0.595421980248558,-0.5527811610402907,0.40451529359252275,0.13511136045181094,0.8626785533971147,0.15244123576551893,0.8724222348100994,0.13508370404405093,0.8702162112666418,-0.13511136045181094,0.10525798454395244,0.13511136045181094,0.8632084117281582,0.13511143819068974,0.8706254720618297,,,,,,,,,,,,
38,292,p,30,second,1,1,17.39160544345019,1178,41.69087290763855,,,,,1.3512008578428323,0.540307505239804,0.10955807233136103,0.15833755736410582,-0.2266078680821067,0.9812225169735774,0.9962687418630839,0.999987435029831,-0.21594280636179214,0.9540427705836442,-0.7656911867945001,0.5664269332626006,-0.22115597447144206,0.982062367110581,-0.22120261580146222,0.98295379763573,,,,,,,,,,,,
39,292,p,30,second,1,2,11.96154932518332,1178,69.02656483650208,,,,,1.4862580599984174,0.4946945711865476,0.9475321508697157,0.015607162326150942,0.9157637381017308,0.9915429539227135,0.9953513962062834,0.9999904940763459,0.9179739261582652,0.9795844019564733,0.9179739261582652,0.34388803860696543,0.9179739404684811,0.9778017961505179,0.906049572816657,0.9926276649124068,,,,,,,,,,,,
40,26,p,30,second,3,1,1.2286226154688165,158,1.1805579662322998,,,,,0.07872515441931063,0.9696421602083417,0.28700379258100445,0.2880625893914498,0.9440819975548606,0.9984258511505505,0.9371774152349116,0.9980533364008284,0.2870037950240905,0.963285335127948,0.9425187699258849,0.9998243246141604,0.28700379500602047,0.9682607750094431,0.9122203352892033,0.9999970305384386,,,,,,,,,,,,
41,26,p,30,second,3,2,0.00031533137369764457,158,2.268544912338257,,,,,0.00011571465875279986,0.9999838939984556,0.998665777264611,0.00015601354332479307,0.9989024162598724,0.9999933306493137,0.9987580295606233,0.9999831974575296,0.9993303654076976,0.9999784433226208,0.9969401265235259,0.9999718496541222,0.9987929614885447,0.9999929597589899,0.9993246478019849,0.9999784247400768,,,,,,,,,,,,
42,62,p,30,second,3,1,0.0002489362218250424,98,1.9729211330413818,,,,,1.3939316884243858e-06,0.9999985941111531,0.9987038413558498,0.00022737830504020266,-0.755728749804,0.8338304924951434,0.9987104821618249,0.9999985954186891,-0.755728749804,0.8554638623745454,0.9978923050525483,0.9999980198390631,0.9990019700484786,0.9999990573190051,-0.755860462736798,0.9992277814808072,,,,,,,,,,,,
43,62,p,30,second,3,2,9.67353508605296,98,1.1800572872161865,,,,,0.01844494945150546,0.986531653805339,-0.142727538478526,0.3804491233815284,0.9979024866084151,0.9999866818599711,0.9980984998062387,0.9999777733265305,0.9977741286601605,0.9999801980260229,0.5000747018129563,0.9921883115034223,-0.142727538478526,0.9866762604542869,0.9977787885300616,0.9999801948365645,,,,,,,,,,,,
44,92,p,30,second,3,1,8.468039187853286,119,1.080409049987793,,,,,0.4236129566314345,0.7984878919903675,-0.3728093849698203,0.4155697961538602,-0.3728093848787197,0.7980175849346046,0.9987065270121782,0.9999328517442062,0.9914146878279043,0.9999995064809304,-0.37280938496975213,0.8036426173441046,0.9980447319692105,0.9999183395017528,-0.3728093849422553,0.794268614127999,,,,,,,,,,,,
45,92,p,30,second,3,2,1.2932745314105007,119,1.0403330326080322,,,,,0.08468521541651997,0.9581866529284702,0.34634550312640533,0.23748824608984478,0.9981072274687633,0.9999081237189403,0.3463454969766005,0.9581860371041429,0.9064174156678283,0.9999969843310134,0.3463454964015119,0.9592737953514636,0.34634549703711653,0.9579651810786758,-0.346345497036757,0.6165099947288298,,,,,,,,,,,,
46,289,p,30,second,3,1,11.56902639744891,71,1.0113048553466797,,,,,0.02652954548159851,0.92268090980393,-0.15973659820143188,0.3524531643981319,0.9973104967890705,0.9999981290756728,0.15973659820134495,0.79130606725237,0.9452856240486358,0.9999998895477231,0.9982729522387495,0.9999981276242587,0.9972362326243994,0.9999981888887293,0.9454286538861605,0.9999998880632941,,,,,,,,,,,,
47,289,p,30,second,3,2,5.809384258212809,71,0.9518389701843262,,,,,0.11336414334076082,0.693205167165967,-0.46500738596256536,0.4751391392321297,0.9983107627887344,0.9999884834574466,0.9985142145839712,0.999992707689786,0.9826694850528115,0.9999990974863918,0.9985385384630536,0.9999943373153238,0.9983201482144922,0.9999886570318283,0.9828953078570677,0.9999991023694147,,,,,,,,,,,,
48,292,p,30,second,3,1,4.848608412601226,1178,44.50436472892761,,,,,0.004606903990987134,0.9983410026652075,-0.8281089802911367,0.12285692508526497,0.43456790943319584,0.9783059785939917,-0.5665604727040277,0.6004674037978058,-0.5330652151973916,0.9978470574707288,0.8575949577076677,0.9999289662923466,0.5185433723673701,0.9992860850437957,-0.5392046418653776,0.9978426786055473,,,,,,,,,,,,
49,292,p,30,second,3,2,17.34588168239432,1178,117.61742091178894,,,,,0.013681482203587544,0.9946224828951022,-0.8154837998259997,0.3116031790098625,-0.7983008952666412,0.8167862065134635,-0.8161184269606004,0.9946158895956345,0.7475365385688671,0.9926631156397425,-0.7983008952666412,0.16103365120871915,-0.08695132566550134,0.9949045996745876,0.7407428709417436,0.9931322485849718,,,,,,,,,,,,
50,94,p,30,second,8,1,205.0937966655754,81,1.4399847984313965,,,,,0.0010977083876856128,0.9984634838127945,-0.24968966332768133,0.31619196738817174,0.2506605881316901,0.9766052635308339,-0.2498828700635937,0.9984526262457916,0.9602123144020258,0.9999882473675257,-0.2459544440202613,0.9991691867129572,-0.2498819843155082,0.9984491490001927,0.960181384413931,0.999988252385445,,,,,,,,,,,,
51,94,p,30,second,8,2,1.9742989229818482,81,0.9260830879211426,,,,,0.01383137484035198,0.9823294797529077,0.669213040760501,0.1382226993926656,0.9913891561377743,0.9999789403956382,0.6692130407595095,0.9823246829282009,0.5401983921592524,0.9990645667609391,0.609974596354413,0.9980033170402557,0.992001256382589,0.9999758908447673,0.5364171165514153,0.9990780680049821,,,,,,,,,,,,
52,122,p,30,second,8,1,5.457107763630148e-05,97,1.629763126373291,,,,,6.171975072924737e-06,0.9999811729163843,0.8716759476194454,0.0283858754803813,0.871282560403975,0.9999743324381093,0.6656587804804821,0.8664550519689485,0.8716104722344746,0.9999810725955656,0.8669431365677075,0.9999503975573534,-0.6656587804804679,0.8221201320364723,0.8716148692038467,0.9999812496099209,,,,,,,,,,,,
53,122,p,30,second,8,2,0.10471192869947603,97,1.6826119422912598,,,,,4.282123812240229e-05,0.9999123697665684,0.9816679664422086,0.004579165525608674,0.9814400493404278,0.9999236615060952,0.748013163229294,0.9974757889377218,0.7477312172098096,0.9970858576920911,0.7482051770352011,0.9976568392879812,0.7480490589348341,0.9970890440981963,0.7468145413163264,0.9969747720001257,,,,,,,,,,,,
54,127,p,30,second,8,1,0.07354923106178993,149,1.4941158294677734,,,,,0.000137375685148495,0.9998069444698761,0.9949989292551377,0.0010555321784189169,-0.26131336256574544,0.39482776543936954,0.9950000031653442,0.9998074157418628,-0.5929176735193119,0.4056007123849182,-0.5929176735193119,0.44716430899466164,0.9946524555821702,0.9999173384878791,0.973866647894925,0.999766875126124,,,,,,,,,,,,
55,127,p,30,second,8,2,0.5608840752401361,149,1.450692892074585,,,,,0.0004442434425082496,0.9999224883633874,-0.670129695618692,0.14694167999898802,0.9618185656093224,0.9999883495164977,0.7115094142447363,0.9997829596809523,0.7066685301608162,0.9998178713778775,0.9616957593231414,0.9999583346934438,0.711391425268778,0.9926728381473249,0.7011544873483514,0.9999747420794675,,,,,,,,,,,,
56,263,p,30,second,8,1,3.6130264451813296,91,0.9337120056152344,,,,,0.0048213452035428955,0.9945326577008701,0.7915125566315397,0.09546094204793193,0.7915125566338351,0.9909402131824998,0.9926395399436199,0.9999664105955697,0.9003500567022835,0.999996245845135,0.9319817223660344,0.9971989373057017,0.9658695963196486,0.9965529136457946,0.9005410696216904,0.9999973114622397,,,,,,,,,,,,
57,263,p,30,second,8,2,0.0008978557857771789,91,1.1897568702697754,,,,,7.28157129163446e-06,0.9999964948959236,0.993663628471288,0.0016540647985785308,0.9901677305082269,0.9999177909741082,0.6828829791271029,0.993776015212958,0.9219762381083986,0.9999899960252474,0.6794325545801072,0.9953447985053032,0.9898955479734287,0.9999270623141077,0.9229167109172314,0.9999896145480928,,,,,,,,,,,,
58,287,p,30,second,8,1,257.5460923072924,1115,26.415464162826538,,,,,0.18332930247820867,0.9246377781627084,0.8458959121257831,0.06938489075657554,0.9968440982102594,0.9998126376855697,-0.2891105460674553,0.9023363891991708,0.8497605570748811,0.2885551954749291,0.8497605561433318,0.2939819933763305,-0.8257453061525354,0.9526268575071978,-0.4963959005164754,0.844975750167679,,,,,,,,,,,,
59,287,p,30,second,8,2,0.001692401834192088,1115,49.54354214668274,,,,,0.0009309501972596835,0.9993514300935517,0.9958612500436022,0.001051389236624673,-0.8103062583691205,0.8388083550537988,-0.8365852943898946,0.7057490749157589,0.8066163657628509,0.906499872967077,0.7425639267551749,0.21516903289476727,0.9958649246332919,0.9993008223416778,0.8075634615154222,0.9056365297878504,,,,,,,,,,,,
60,44,pv,20,second,1,1,0.021681819244138298,95,1.5013937950134277,,,,,,0.8228502103176439,0.7832240551426181,,0.9984682077406685,0.9999943916819988,0.41037409948591114,0.8210972322926092,0.9979570036627027,0.9999635887063973,0.4218005754208318,0.8208093137049268,0.9991072189778543,0.9999883392748774,0.9986074625712601,0.9999938548510323,1.3688665842632753e-05,0.0010047047786401562,,,,,,,,,,
61,44,pv,20,second,1,2,0.3756296295926997,95,2.478604793548584,,,,,,0.7659369511578085,-0.9567716099679462,,0.9574610226607425,0.9932014630096513,0.6385663689941733,0.6748847743889419,0.9316317797655812,0.9911903969231829,-0.957559969252153,0.7620057542482349,0.6083235284330901,0.6611588039634049,0.9716433954737593,0.9941183489308376,0.0001567676430150715,0.022717113875380595,,,,,,,,,,
62,143,pv,20,second,1,1,5.216753098312632,59,1.124643087387085,,,,,,0.8935950669992581,0.10693736173235917,,0.10693736173235917,0.970802084419327,0.10693736173235917,0.8979155876976247,0.8131317960650671,0.9999472268266242,0.10693736173235917,0.8976303818761097,0.10693736173235917,0.9707993354734601,0.8163493161927979,0.999954780823002,0.004717609437506906,0.27386377695150593,,,,,,,,,,
63,143,pv,20,second,1,2,1.8817157588707978,59,1.0216598510742188,,,,,,0.712473471723847,-0.2810498567396435,,0.28104986471577903,0.9064431140228163,0.6774020817212002,0.9418981476535173,0.9539859475368477,0.9998320648781621,-0.7379508251191624,0.7922492553631445,0.9412335178752065,0.9994813780933179,0.9529423867365975,0.9998367596586659,0.007883475783129255,0.2460517133427522,,,,,,,,,,
64,152,pv,20,second,1,1,0.06420681268241958,134,2.033458948135376,,,,,,0.23888072421908216,-0.1741231247911701,,0.9727849412332521,0.9995813917494898,0.6726777776032067,0.9362721935942839,0.9983360149916802,0.9999156974789932,-0.16240099774665617,0.26537339269346405,-0.1375489589864265,0.5329287698863014,0.9701389272992029,0.9997436771473035,5.608226254332783e-05,0.002620773790034503,,,,,,,,,,
65,152,pv,20,second,1,2,0.22335366330279363,134,3.6868081092834473,,,,,,0.9685542275742093,0.4438722165481805,,0.9451493087833038,0.9844135466806765,0.5222632619941378,0.9688425978783377,0.9999467949105159,0.9998441850586715,0.7788955973991889,0.982075395254443,0.9999285810584838,0.9998915539628527,0.9999251279621915,0.9998402828787906,0.012853523872593359,0.024344600300328686,,,,,,,,,,
66,171,pv,20,second,1,1,4.019797406422695,44,0.9925928115844727,,,,,,0.9983889326189332,0.4773063001850651,,0.3640665570711537,0.9950891445847687,-0.13177894230978954,0.9992802886844864,0.9812998985696864,0.9999969723898032,0.4547774211830441,0.9985110297217038,0.9708129936690438,0.9999960190034679,0.9813301880187868,0.9999969904275249,0.005957771920885101,0.2200730579782937,,,,,,,,,,
67,171,pv,20,second,1,2,1.0068872264579332,44,1.0591747760772705,,,,,,0.9995710388099294,-0.978578518488451,,0.9818977847054894,0.997775715757782,-0.9808731847040151,0.9996238735348367,0.9997583932695131,0.9999994415820217,-0.9801723875534671,0.9996139321280664,0.9996515250884273,0.9999994862724616,0.9819052713499535,0.9999758873702908,0.0016720472797358591,0.03402751171942391,,,,,,,,,,
68,223,pv,20,second,1,1,21.85967371695327,172,1.222895860671997,,,,,,0.8632616448566426,0.27905841595290437,,0.9002948494895547,0.9749310758028826,0.28039673465986287,0.8637438176892177,0.9651313116621719,0.9985079236015447,-0.8996935302330915,0.8254520793855128,0.9738502703183054,0.9995671026332641,0.9011775941394053,0.9959751855294411,0.03392707947373403,0.08155452569900873,,,,,,,,,,
69,223,pv,20,second,1,2,0.0029266673605371483,172,1.5055842399597168,,,,,,0.6816870526830551,-0.4342502689508322,,0.9986887142589417,0.9999840837369198,0.458779160856188,0.9034483596578856,0.9687782198320478,0.998828592201103,0.5094217480495852,0.8504416820741598,0.767589912916714,0.9717525658785767,0.7559834791282404,0.9719089823191884,2.2084117810599483e-05,0.00013990253324287443,,,,,,,,,,
70,167,pv,20,second,3,1,0.6251973623088557,50,1.2398791313171387,,,,,,0.9986361707756618,0.2029588352750007,,0.8481310233868727,0.9999939861869579,-0.2309558320160758,0.9954116363590458,-0.2309558320160758,0.9926183840224899,-0.2309558320160758,0.9954992035008442,0.5325539292041942,0.9996208739583111,0.5068533408852388,0.9996281213032567,1.6437256697413515e-06,0.024898918146392078,,,,,,,,,,
71,167,pv,20,second,3,2,0.12422860053778326,50,1.209686040878296,,,,,,0.994569654039968,-0.11450991479667284,,0.9739313505452403,0.9999851627742921,-0.1207687878351523,0.9731957114968511,-0.1207687878351523,0.9688971554795556,0.14803035154831912,0.9836864086552651,0.12076878783537974,0.9425572990375768,0.9571907905883346,0.9999821037800767,4.067899810807214e-06,0.004246364175140776,,,,,,,,,,
72,211,pv,20,second,3,1,0.04451712944898845,75,1.6957511901855469,,,,,,0.5605041853810707,-0.09566828681249614,,0.9783825400829851,0.9998771937466361,0.5872166724591951,0.8683496248197876,0.8487630500894671,0.9998887478614658,0.9151880503081024,0.8949874504041905,0.9787623700235356,0.9998766319053825,0.8487808607531296,0.999888912777466,1.1133639764691422e-05,0.0032092297648556997,,,,,,,,,,
73,211,pv,20,second,3,2,4.410351936751731,75,1.5700099468231201,,,,,,0.8840396804432961,0.3790481331934088,,0.5668574086958833,0.9978622841881126,-0.566902276849925,0.9325766249257109,0.8255996419191726,0.999935339746825,0.37718761740919177,0.8837469275548006,0.5666421294088543,0.9979240530870123,0.8253296507047494,0.9999354635656257,0.00027564202205101617,0.08236375263973139,,,,,,,,,,
74,232,pv,20,second,3,1,0.08789553251806716,283,2.385795831680298,,,,,,0.7990642472807526,0.16149045532634643,,0.9822075272259485,0.9997111077037543,-0.15906551845407643,0.6833744939343492,0.9843912319633452,0.9991484022522641,0.1615495855408614,0.4982725155729012,0.9839943435977458,0.999722608892169,0.986030936319455,0.9992195387414101,7.398943231593166e-05,0.0022411386628041776,,,,,,,,,,
75,232,pv,20,second,3,2,0.3887072141062876,283,4.437483072280884,,,,,,0.7009415498145194,0.28242495102920945,,0.5514374995500108,0.9531715714306163,0.23022257468165086,0.6503854135934098,0.9964861262219719,0.9999741185135844,0.22771312908365485,0.6534041766017196,0.9785251133440711,0.9986784704017235,0.9784235710076925,0.9986803620558465,0.03239298533164812,0.08898921481321685,,,,,,,,,,
76,241,pv,20,second,3,1,318.0131526677772,289,6.5936408042907715,,,,,,0.1958404443722225,-0.25291835792943995,,-0.39289178738718394,0.42772239956786506,-0.256009341448442,0.2039692289574597,0.9859917698821608,0.9990817136813193,-0.6229343927660008,0.2555214001923049,-0.47551895251799076,0.34408021615857315,0.9863824101614024,0.9988609645775689,0.36278915559088887,0.37440632941530927,,,,,,,,,,
77,241,pv,20,second,3,2,0.6978453162695134,289,4.184658050537109,,,,,,0.7575270781990497,-0.648999906906477,,0.9441611312965585,0.9973653111453566,0.794885095274176,0.8505801791038138,0.923731464540594,0.9924323595888433,0.7211815534529659,0.8003427352509863,0.794885092724602,0.9408210855662599,0.9234147689659806,0.9924923498645369,0.0019576329665460766,0.02718850558336457,,,,,,,,,,
78,260,pv,20,second,3,1,0.5372767765059457,181,1.9205608367919922,,,,,,0.8133452321376615,0.5598031887181808,,0.16060607751573228,0.9970524465163981,-0.47705773417269626,0.765145326014857,0.45055797735306385,0.9942033452288819,0.46137215949294186,-0.2805415474180245,0.45072177156240795,0.9934261561993508,0.4399721438579213,0.9992575854173419,0.0023497769382473037,0.04959854845029672,,,,,,,,,,
79,260,pv,20,second,3,2,0.14032208655959796,181,2.570888042449951,,,,,,0.8477926235483556,-0.15107638626142395,,0.9616551461530627,0.9993034216897815,0.08711531353062074,0.9166222382473587,-0.8334057178686202,0.9204572629006721,0.0885804096326954,0.9178889993870589,0.19314846064332758,0.9749550264930199,0.23089531567768223,0.7114778764645069,0.00043542267245953243,0.008189686115250845,,,,,,,,,,
80,93,pv,20,second,8,1,0.3161874756492784,185,2.6911308765411377,,,,,,0.7536217466210249,-0.6330375217114592,,0.9865697057039555,0.9997970427366439,0.8099552007344648,0.9665151908709718,0.905038631463104,0.9985478589106367,0.7873907387583452,0.3910423810004107,0.9855346456980898,0.9997616195978533,0.9051175484894081,0.9985914518833906,0.0001687923504396332,0.004215158158011875,,,,,,,,,,
81,93,pv,20,second,8,2,0.65236089794636,185,3.764014959335327,,,,,,0.3352345379261264,0.7762094977116971,,0.781239880601247,0.9745830442252118,0.7762981680143168,0.3359405422110075,0.7813833620897723,0.973634998152474,0.6806954013513627,0.6178859575066603,0.7818983960558618,0.9747626399483216,0.7819008967643017,0.9737719216489137,0.006144236337974802,0.05026050197235083,,,,,,,,,,
82,142,pv,20,second,8,1,48.82476000063618,93,2.4531869888305664,,,,,,0.9678867867694639,-0.7288834763027852,,0.8074708409949968,0.9969154135940574,0.7576335815039318,0.9036834688580676,0.8257720601230137,0.9993514815110794,0.7570969258256275,0.9053066196484684,0.8138550960827402,0.9968593475427631,0.7697048390325423,0.9607121812417558,0.0003014140065103862,0.08200977997375035,,,,,,,,,,
83,142,pv,20,second,8,2,1.9350042704247532,93,1.0140438079833984,,,,,,0.882883351587464,0.8603478736954112,,0.8603478756579893,0.9740178691714315,0.8603478760754815,0.8805816068433697,0.8603478705664127,0.9741803548838586,0.8772782601702344,0.8635897605479779,0.8790734323326753,0.9967871385784655,0.9004249877655114,0.9994357821248944,0.0052814131021505974,0.06496988071450517,,,,,,,,,,
84,148,pv,20,second,8,1,62.414328462484725,52,1.00620698928833,,,,,,0.9810602355445136,0.46113355717019355,,0.4611335574607624,0.999318190216466,-0.46113355746076024,0.980076785516517,-0.28312884737047744,0.9999185612306067,0.40152335308293474,0.9878763394249165,-0.4526106603292597,0.9999342961145987,-0.27966593431301356,0.9999192242685743,0.00018248436635953167,0.19922652349146122,,,,,,,,,,
85,148,pv,20,second,8,2,0.38898737661554034,52,1.2844550609588623,,,,,,0.9700836599269083,-0.7766055973632912,,0.966405589820439,0.9999005493809006,-0.7766055973632912,0.9701164696644599,0.7766055973103174,0.9993642582116926,0.7063310021113146,0.9764562598583358,0.9826995537043496,0.9999856122643799,0.7766055973632896,0.9993638584550856,2.0203788296426727e-05,0.013722841219048317,,,,,,,,,,
86,225,pv,20,second,8,1,0.013323000108764225,403,2.9817700386047363,,,,,,0.4125056047091072,0.4466382456803782,,0.9810480265694729,0.9999036519525965,0.4446966583998019,0.4345469928610041,0.9814821674417963,0.9982171136977902,0.33071287457272536,0.5653865183347403,0.980568233794859,0.9999102634085952,0.9806946489058405,0.9982658887119731,0.00011996954955786092,0.0030050048846925956,,,,,,,,,,
87,225,pv,20,second,8,2,0.004717155204480644,403,4.636468887329102,,,,,,0.6843535708222485,0.510955928629044,,0.9946032489841387,0.9999467128356616,-0.39458343545970487,0.7519731023324682,0.9943412507399759,0.9999372443672122,0.4840428176718,0.8943072522069927,-0.42473997527899876,0.9467053713589104,0.9943052376879729,0.9999367759339362,5.671446321017127e-05,0.0009343076359162953,,,,,,,,,,
88,292,pv,20,second,8,1,4.625103109416563,1178,10.327463865280151,,,,,,0.48648942692593705,0.4762634481885944,,0.5245558318537322,0.9677199685258739,0.4816851426598875,0.7349034517248745,-0.4398755599893142,0.9668791822004652,0.4762634487696249,0.4825754885328225,-0.4507709057948872,0.9681038507220197,-0.4645012305783285,0.9658206665025025,0.011792519326834162,0.0833106613842546,,,,,,,,,,
89,292,pv,20,second,8,2,36.30750007166179,1178,53.45752692222595,,,,,,0.5057515116079689,0.8493270939513194,,0.903188901888675,0.9994312422121195,0.8489331134240415,0.7246282177311665,0.8555902719646874,0.9988035607318415,0.8493270939467289,0.6069964889625634,-0.8210699975728608,0.9986278900186136,-0.8458356194544316,0.99879145929137,0.00014657427884995225,0.03884555338153156,,,,,,,,,,
90,121,pv,30,second,1,1,0.01566423198634359,78,1.3849680423736572,,,,,,0.9665553738325148,-0.7396384046879939,,0.9920332125416581,0.9999100571677664,-0.7292672597599986,0.9629592405976829,0.9911740728747899,0.9999271329766164,0.6033841641888982,0.7109644904331809,0.9919743784203372,0.9999082096766568,-0.6033841641888984,0.13875822901710014,2.370680557282586e-05,0.0016503793485350621,,,,,,,,,,
91,121,pv,30,second,1,2,14.216334733172047,78,2.0965487957000732,,,,,,0.966105196255014,0.36976484937304355,,-0.11230539242063278,0.9985729670178523,-0.3627151839967955,0.9556661516215605,0.36976484937304355,0.9737416937316493,0.3679689087131871,0.8248515021203489,-0.10338670103031619,0.9985934324169013,-0.096661934489936,0.9985590294334674,0.0003067367546329197,0.11509309044027963,,,,,,,,,,
92,146,pv,30,second,1,1,5.768930155292414,207,1.942044973373413,,,,,,0.3445803176423891,0.43825635095023324,,0.4804021541205827,0.9089343871993576,-0.38180802467249714,0.6424822192786437,0.783757453167067,0.9876479653483489,0.4464891523732231,0.34565896540591984,0.4804021539067156,0.908921979276166,0.781343439793334,0.9877156903920229,0.07775214963019676,0.192514235035418,,,,,,,,,,
93,146,pv,30,second,1,2,0.01737502098216377,207,3.786540985107422,,,,,,0.31786334959380325,-0.9589907214714871,,0.9996927044746379,0.9993359501169005,-0.9589907215069524,0.30142729362973397,0.9998578237259917,0.9992962482227555,0.9589907214714493,0.2902577288538416,0.999689173509955,0.9993936462422784,0.999846241244489,0.9992896272180123,0.0002540741743975804,0.0005628803866027404,,,,,,,,,,
94,165,pv,30,second,1,1,0.0017592952261979305,75,1.6997990608215332,,,,,,0.9129036889856665,0.5559117649140106,,0.9988687170098174,0.9999903600842283,0.5559117649140106,0.913442125776609,0.5559117649140106,0.9902247926865508,0.4149188105740031,0.9829978258052613,0.5559117649140106,0.9901355294462348,0.5559117649140106,0.9900539912881964,4.1526482003993085e-06,0.00025488735757001676,,,,,,,,,,
95,165,pv,30,second,1,2,0.01844898766558693,75,1.7352321147918701,,,,,,0.925738120431167,-0.43356281369628824,,0.9952128354639381,0.9999796543912066,0.7685297689502045,0.9946218865233234,0.9950027908359936,0.9999885493992788,0.4833344803066187,0.9963437058615293,0.999676257006563,0.9999983306990186,0.9997235225413912,0.9999986863951894,3.500404827737173e-06,0.0008627098310875262,,,,,,,,,,
96,183,pv,30,second,1,1,0.0003743079066415043,97,2.0185940265655518,,,,,,0.711119643791263,0.837314775018739,,0.9999011441784,0.9999801435271806,-0.868863272635235,0.527849301484767,0.9998859451217661,0.9999669327207391,-0.8688632725051296,0.52650875549663,0.999935991948405,0.9999849692447526,0.999890264148513,0.9999787748260878,5.602834608050514e-06,3.8898853011872806e-05,,,,,,,,,,
97,183,pv,30,second,1,2,3.4535052224027654,97,1.3375539779663086,,,,,,0.9501960694071485,0.5659825781543795,,0.9336202016005514,0.9880024397177777,-0.9445303131835774,0.9410778869373712,0.9336202016005514,0.9879733597184445,-0.9584449447349416,0.9418246683472704,-0.8701099637488947,0.9993387416788221,-0.8554741280368239,0.9993201847012719,0.023469624881511376,0.07852030628465942,,,,,,,,,,
98,241,pv,30,second,1,1,16.3004413574318,289,1.8097078800201416,,,,,,0.1467647090997498,-0.6673649166273758,,0.6673649166024122,0.5022763770786622,0.6673649166024122,0.4077867354066486,0.9989469060538816,0.9987192379916048,-0.02002554002413415,-0.3571880188553738,0.9989314401248495,0.9998306354858465,0.6673649166024122,0.9216349380618556,0.19077174046122033,0.13872711767736898,,,,,,,,,,
99,241,pv,30,second,1,2,0.5972204013730187,289,3.148627996444702,,,,,,-0.07628424543133551,0.48765967713090497,,0.907945586522722,0.9804465078367665,0.5006673746866778,0.5638042023740429,0.727335720820185,0.98855100069806,0.4964952115915272,0.6565406131328207,0.8627933967878741,0.9613146389694222,0.726780364762173,0.9888142587636155,0.002360396111733947,0.013988369251691257,,,,,,,,,,
100,63,pv,30,second,3,1,9.704335967802681,54,1.4338140487670898,,,,,,0.8650162714838114,0.8395674419730125,,0.7179751320029608,0.9908470476183859,0.3012712012266393,0.9401964034592966,0.9888454760503235,0.9999610264027777,0.7097281255102103,0.9474708499200518,0.9922988075758422,0.9999559183396317,0.3012712009271119,0.9474627360181882,0.0004335906159048355,0.04898371954373471,,,,,,,,,,
101,63,pv,30,second,3,2,6.760592820547352,54,1.1160292625427246,,,,,,0.9896769183288964,0.40110980477642844,,-0.3808350925892832,0.8812835346652677,0.4005912615535901,0.9896726581245784,0.976561259867753,0.9998607108443317,0.6850018649756724,0.9928915056885692,0.409515953106812,0.9950339930176072,0.38083509258928283,0.9759490117428006,0.009913037229074781,0.4239644688354749,,,,,,,,,,
102,81,pv,30,second,3,1,7.598560519881362,48,1.2236721515655518,,,,,,0.9959922368597698,0.898150814604464,,-0.5780237495557375,0.988847585502392,-0.6365137062712103,0.9859776132652833,-0.6625350377891002,0.9997437906832294,-0.6209786226756342,0.9860184591220318,-0.5780237495557375,0.9888469918684789,0.9609482310658578,0.9999999343002319,0.014544743117566908,0.6097105211605247,,,,,,,,,,
